School ID,rooms.standard.academic,rooms.standard.unused,rooms.nonstandard.academic,rooms.nonstandard.unused
133305,3,0,0,0
216072,0,0,3,0
133668,0,0,0,0
134427,4,0,0,0
217034,3,0,0,0
215556,1,0,0,0
134343,15,0,0,0
134698,4,0,0,0
216652,0,0,1,0
133692,1,0,0,0
216605,3,0,0,0
134378,0,0,12,0
252534,0,0,12,0
134382,10,0,0,0
217517,1,0,0,0
217518,1,0,0,0
134716,4,0,0,0
132986,50,0,0,0
134256,5,0,0,0
133088,6,0,0,0
133062,2,0,0,0
133120,4,0,0,0
216595,1,0,0,0
216615,2,0,0,0
134062,6,0,0,0
216646,4,0,0,0
134309,8,0,0,0
134453,7,0,0,0
134790,11,0,0,0
133196,6,0,1,0
133034,1,0,0,0
134495,3,0,0,0
134121,3,0,0,0
134454,3,0,0,0
217507,5,0,0,0
134043,9,0,0,0
134608,2,0,0,0
134843,12,0,0,0
134122,6,0,0,0
133998,1,0,0,0
134559,6,0,0,0
134736,3,0,0,0
217026,1,0,0,0
134404,1,0,0,0
134893,6,0,0,0
133063,7,0,0,0
134344,7,0,0,0
134845,6,0,0,0
134844,10,1,0,0
134355,19,0,0,0
133035,4,0,0,0
217043,2,0,0,0
134810,9,0,0,0
134866,16,0,0,0
134367,1,1,0,0
134257,2,0,0,0
134258,3,0,0,0
134699,3,0,0,0
134560,3,0,1,0
215528,2,0,0,0
133723,0,0,0,0
133715,3,0,0,0
134428,1,1,0,0
217033,1,0,0,0
133103,6,0,0,0
134031,3,3,0,0
134132,18,0,0,0
133290,4,0,0,0
134096,2,0,0,0
134455,23,0,0,0
134833,7,0,0,0
133669,3,0,0,0
134475,2,0,0,0
134429,7,0,0,0
134456,2,0,0,0
134811,7,0,0,0
134867,7,0,0,0
133219,8,0,0,0
254509,0,0,3,0
133220,16,0,0,0
215518,0,0,1,0
133999,7,0,0,0
133347,3,0,0,0
216598,2,0,0,0
134070,1,0,0,0
134097,4,0,0,0
133104,5,0,0,0
133221,3,0,0,0
215511,1,0,0,0
134044,4,0,0,0
134609,0,0,2,0
216601,3,0,0,0
134086,6,0,0,0
134133,9,0,0,0
133594,0,0,1,0
134000,7,0,0,0
134430,2,0,0,0
215504,1,0,0,0
254507,0,0,0,0
133796,6,0,0,0
133797,2,0,0,0
133977,7,0,0,0
133170,1,0,0,0
217007,1,0,0,0
133732,4,0,0,0
133599,3,0,0,0
133707,1,0,0,0
133978,1,0,0,0
133900,1,0,0,0
133956,6,0,0,0
216550,3,0,0,0
134533,7,0,0,0
133001,6,0,0,0
134737,3,0,0,0
133772,0,0,1,0
133320,0,0,1,0
133223,7,0,8,0
133399,7,0,0,0
134812,4,0,0,0
134259,13,0,0,0
133579,12,0,0,0
134071,6,0,0,0
133384,2,0,0,0
133036,6,1,0,0
134905,6,0,2,0
133921,2,0,0,0
134307,6,0,0,0
134640,2,0,0,0
215009,2,0,0,0
134700,1,0,4,0
133037,5,0,0,0
133742,1,0,0,0
134534,1,0,0,0
216619,2,0,0,0
133106,1,1,0,0
215004,4,0,0,0
217057,0,0,0,0
134451,1,0,0,0
134032,2,0,0,0
133348,2,0,0,0
134675,4,0,0,0
134766,4,0,0,0
134701,2,0,0,0
133071,2,0,0,0
133595,3,0,0,0
134310,0,0,1,0
134405,8,0,0,0
133107,6,0,0,0
133073,4,0,0,0
133013,6,0,0,0
134496,0,0,0,0
134497,3,0,0,0
134248,6,0,0,0
134641,2,0,0,0
133478,11,0,0,0
134535,6,0,0,0
133734,0,0,0,0
133410,2,0,0,0
133411,1,0,0,0
133798,0,0,0,0
133264,6,0,0,0
133708,9,0,0,0
133313,0,0,1,0
133670,1,0,0,0
133682,2,0,0,0
133655,2,0,1,0
215561,1,0,0,0
133222,3,0,0,0
216024,1,0,0,0
133349,3,0,0,0
216043,3,0,0,0
133616,2,0,0,0
216039,4,0,2,0
133422,3,0,0,0
133479,8,0,0,0
133412,4,0,0,0
133456,2,0,0,0
133480,2,0,2,0
133385,3,0,0,0
133671,11,0,0,0
133265,6,0,0,0
133693,4,0,0,0
133449,2,0,0,0
217011,1,0,0,0
133002,6,0,0,0
133672,0,0,3,0
217061,0,0,1,0
134768,2,0,0,0
134767,20,0,0,0
134738,1,0,0,0
134676,2,0,0,0
133587,2,0,0,0
134135,5,0,0,0
134739,4,0,0,0
134702,2,0,0,0
134610,2,0,0,0
134740,3,0,0,0
134731,1,0,0,0
217506,3,0,0,0
134678,6,0,0,0
134457,2,0,0,0
133958,9,0,0,0
217037,1,1,0,0
217036,2,0,0,0
261501,1,0,0,0
133003,8,0,2,0
133400,11,0,0,0
133372,6,0,0,0
133673,10,0,0,0
133291,0,0,2,0
134210,5,0,0,0
133656,5,0,0,0
216052,1,0,0,0
133901,7,0,0,0
134098,16,0,0,0
133386,0,0,1,0
134200,9,1,0,0
134099,6,0,0,0
133743,1,0,0,0
133709,16,0,0,0
216551,2,0,0,0
133735,8,0,0,0
133883,3,0,0,0
215573,0,0,2,0
215530,3,0,0,0
215521,5,0,0,0
133710,8,0,0,0
134930,14,0,0,0
134929,9,0,0,0
133617,4,0,0,0
133657,1,0,0,0
133744,3,0,0,0
133839,1,0,0,0
216071,0,0,3,0
133979,9,0,0,0
134260,5,0,0,0
215531,1,0,0,0
133373,6,0,0,0
133826,1,0,0,0
133236,3,0,0,0
133569,7,0,0,0
133618,6,0,0,0
134703,7,0,0,0
132988,16,0,0,0
134147,23,2,0,0
133331,4,0,0,0
133582,3,0,0,0
217032,1,0,0,0
134769,6,0,0,0
134311,4,0,3,0
133122,3,0,0,0
133852,2,0,0,0
134148,3,0,0,0
134458,7,0,0,0
133619,6,0,0,0
133458,7,0,0,0
134033,8,0,0,0
216536,7,0,0,0
216667,0,0,0,0
133922,5,0,0,0
134100,22,0,0,0
133756,18,13,0,0
133840,0,0,3,0
133237,15,0,0,0
133521,6,0,0,0
133957,7,0,0,0
133870,0,0,1,0
133940,8,0,0,0
134813,6,0,0,0
134611,2,0,0,0
217528,0,0,1,0
133884,2,0,0,0
133813,6,0,0,0
134186,7,0,0,0
133806,6,0,0,0
218006,3,0,0,0
254512,0,0,0,0
133658,2,0,4,0
133457,6,0,0,0
133292,1,0,0,0
133014,6,3,0,0
133332,7,0,0,0
133508,9,0,0,0
133632,6,0,0,0
133055,44,3,0,0
133434,2,0,0,0
133941,3,0,0,0
134085,12,0,0,0
134136,9,0,0,0
133199,7,0,0,0
134916,23,0,0,0
218002,10,0,0,0
217012,3,0,0,0
133902,0,0,1,0
133387,3,0,6,0
134034,5,0,0,0
133074,2,2,0,0
133123,3,0,0,0
133004,1,0,0,0
216571,5,0,0,0
133108,10,0,0,0
252519,1,0,0,0
133200,2,0,0,0
216555,5,0,1,0
216665,1,0,1,0
133401,6,0,0,0
134313,2,1,0,0
134282,0,0,1,0
215545,2,0,0,0
134383,2,0,0,0
134824,5,0,0,0
216617,0,0,1,0
134498,2,0,0,0
134612,12,0,0,0
134852,7,0,0,0
133885,6,0,0,0
134917,6,0,0,0
133863,3,0,0,0
133459,2,0,0,0
134931,3,0,0,0
215564,1,1,0,0
134211,8,0,1,0
133124,4,0,0,0
134791,6,0,0,0
134792,2,0,0,0
134063,3,0,0,0
134906,46,6,0,0
218003,11,0,0,0
134001,6,0,0,0
216577,0,0,2,0
133321,10,0,1,0
134072,5,0,0,0
134108,4,0,0,0
134918,14,0,0,0
216576,2,0,0,0
133774,17,0,0,0
134477,2,0,0,0
134345,4,0,0,0
134788,0,0,1,0
216075,1,0,0,0
133757,4,0,0,0
134932,3,0,0,0
216630,0,0,1,0
133980,4,0,0,0
133374,11,3,0,0
252522,4,0,0,0
134431,6,0,0,0
134433,0,0,0,0
134434,6,0,0,0
133942,13,0,0,0
133659,4,0,0,0
216546,2,0,0,0
134073,15,0,0,0
133570,4,0,0,0
134941,11,0,0,0
215526,4,0,0,0
133247,2,0,0,0
134064,12,0,0,0
215571,0,0,0,0
133172,3,0,0,0
134459,12,0,0,0
133923,2,0,0,0
133173,4,2,0,0
133040,3,0,0,0
216618,2,0,0,0
134165,1,0,0,0
217522,3,0,4,0
133745,4,0,4,0
217040,6,0,0,0
133125,2,0,0,0
133435,4,0,0,0
134283,0,0,1,0
133248,2,0,0,0
134124,4,0,0,0
133827,1,0,0,0
134123,6,0,0,0
134201,19,0,0,0
133828,13,0,0,0
133522,6,0,0,0
134187,6,0,0,0
133293,4,0,0,0
216017,1,0,0,0
133376,2,0,2,0
133531,2,0,0,0
134613,1,0,0,0
133924,2,0,0,0
216606,2,0,0,0
133402,2,0,0,0
215549,2,0,0,0
133841,0,0,1,0
216057,7,0,0,0
133694,0,0,1,0
133814,2,0,0,0
134958,10,0,0,0
133450,5,0,0,0
133633,3,0,0,0
133487,3,0,0,0
134233,7,0,0,0
134101,14,0,0,0
134335,6,0,0,0
133403,0,0,3,0
134336,33,0,0,0
133571,1,0,0,0
133413,12,0,0,0
134002,1,0,0,0
133981,6,2,0,0
134035,2,0,1,0
133746,3,0,0,0
215517,0,0,2,0
133500,6,0,0,0
133724,6,0,0,0
133903,7,0,0,0
133005,6,0,0,0
134562,2,0,1,0
134314,2,0,0,0
253007,2,0,0,0
134202,4,0,0,0
133523,4,0,0,0
134586,1,0,0,0
134587,6,0,0,0
133904,4,0,0,0
134003,2,0,0,0
134046,7,1,0,0
216572,0,0,0,0
216656,6,0,0,0
217520,12,0,0,0
134284,4,0,0,0
216643,2,0,1,0
133695,2,0,0,0
134642,2,0,0,0
134942,9,0,0,0
133959,5,0,0,0
134149,3,0,0,0
133580,2,0,0,0
133541,4,0,0,0
134943,6,0,0,0
211512,2,0,0,0
133905,2,0,0,0
134884,1,0,1,0
134018,6,0,0,0
134166,1,0,0,0
133784,4,0,0,0
134435,5,1,0,0
134588,2,0,0,0
134109,10,0,0,0
252525,3,0,0,0
133532,2,0,0,0
134825,6,0,0,0
133467,9,0,0,0
134150,24,1,0,0
134212,10,0,0,0
134830,14,2,0,0
134234,35,0,0,0
133224,4,0,0,0
134868,1,0,0,0
133925,7,0,0,0
133758,6,0,0,0
133886,8,0,0,0
134860,6,4,0,0
134110,2,0,0,0
133926,3,0,0,0
215006,2,0,0,0
134679,2,0,0,0
134730,6,0,0,0
216585,3,0,0,0
133799,0,0,0,0
134897,12,0,0,0
134369,3,0,0,0
134074,11,0,0,0
133460,3,0,0,0
133853,4,0,0,0
133436,0,0,0,0
215546,2,0,0,0
133842,0,0,5,0
133271,21,0,0,0
133524,12,0,0,0
133486,14,0,0,0
133294,1,0,0,0
133351,2,0,0,0
216067,0,0,1,0
134036,2,0,0,0
134744,10,0,0,0
133982,9,0,0,0
134658,4,0,0,0
134721,1,0,0,0
133716,6,0,0,0
133314,0,0,3,0
133238,5,0,0,0
215502,1,0,0,0
133533,0,0,3,0
134213,6,0,0,0
134120,4,0,0,0
134125,7,0,0,0
215555,1,0,0,0
134499,4,0,0,0
134718,7,0,0,0
133239,0,0,0,0
216047,5,0,0,0
134151,1,0,0,0
134742,3,0,1,0
133075,2,0,0,0
217038,1,0,0,0
134316,7,0,0,0
133906,2,0,0,0
133596,6,0,0,0
215534,6,0,0,0
215505,1,0,0,0
253005,0,0,1,0
133437,3,0,0,0
133725,0,0,0,0
133960,2,0,0,0
134814,5,0,0,0
134188,3,0,0,0
133056,1,0,0,0
133438,1,0,0,0
133634,3,0,0,0
133461,1,0,0,0
134047,4,0,0,0
134385,2,0,0,0
134815,1,0,0,0
134704,4,0,0,0
133109,2,0,0,0
133660,6,0,0,0
133041,7,0,0,0
133249,12,0,0,0
133534,0,0,1,0
133015,5,0,0,0
253008,2,0,0,0
134152,6,0,0,0
252531,2,0,0,0
134614,8,0,0,0
134500,8,0,0,0
215567,2,0,0,0
218008,7,0,0,0
216659,2,0,0,0
134037,0,0,1,0
133864,8,0,0,0
133076,0,0,1,0
134501,2,0,0,0
134436,7,0,0,0
134537,2,0,0,0
134318,8,0,0,0
134573,12,0,0,0
134643,6,0,0,0
134319,11,0,0,0
134320,1,0,0,0
134574,11,0,0,0
216607,0,0,2,0
133388,7,2,0,0
134659,6,0,0,0
252518,3,0,0,0
253002,2,0,0,0
133462,2,0,0,0
134478,8,1,0,0
134321,6,0,0,0
134386,1,0,0,0
134846,7,2,0,0
134853,8,0,0,0
217062,0,0,0,0
134719,6,0,0,0
134480,4,0,0,0
134747,6,0,0,0
252508,1,1,0,0
134885,14,1,0,0
134854,7,3,0,0
134743,2,0,0,0
134861,11,0,0,0
134894,5,0,0,0
134387,5,0,0,0
217511,3,0,0,0
134705,12,0,0,0
134859,4,0,0,0
215005,2,0,0,0
134388,9,0,0,0
134855,6,0,0,0
134389,10,1,0,0
134862,6,0,0,0
134390,1,0,0,0
133776,2,0,0,0
134502,2,0,0,0
134065,2,0,3,0
134793,5,0,0,0
134004,3,0,0,0
133042,3,0,0,0
134745,1,0,3,0
134503,5,0,0,0
134126,3,0,3,0
134644,6,0,0,0
133240,1,0,4,0
133468,3,0,0,0
216053,5,0,0,0
216002,3,0,0,0
133696,1,0,0,0
133469,4,0,0,0
133255,5,0,0,0
133439,2,0,0,0
133352,3,0,0,0
133726,0,0,0,0
133620,2,0,0,0
133241,0,0,5,0
133927,1,0,0,0
133661,6,0,0,0
134816,1,0,0,0
134102,52,0,0,0
134794,2,0,0,0
134706,3,0,0,0
133151,10,0,0,0
133295,2,0,1,0
133603,6,0,0,0
133043,4,0,0,0
134407,0,0,1,0
133697,2,0,0,0
134323,13,6,0,0
134235,2,0,0,0
134919,6,0,0,0
134461,2,0,0,0
252506,2,0,0,0
134481,8,0,0,0
134563,5,0,0,0
134707,6,0,0,0
133463,2,0,0,0
133464,2,0,0,0
134504,3,0,0,0
252537,2,1,0,0
134538,2,0,0,0
133470,6,0,0,0
134770,6,3,0,0
134236,13,0,0,0
134261,5,0,0,0
216599,1,0,0,0
134960,6,0,0,0
133471,3,0,0,0
216534,2,0,0,0
133440,12,0,0,0
133748,1,0,0,0
133621,3,0,0,0
216055,4,0,0,0
216069,0,0,3,0
134190,6,0,0,0
134137,9,0,0,0
134191,5,0,0,0
216523,2,0,0,0
133928,1,0,0,0
134167,8,2,0,0
134048,4,0,0,0
134263,6,0,0,0
133525,1,0,0,0
133635,3,0,0,0
216634,0,0,1,0
133778,2,0,0,0
216582,2,0,0,0
133887,2,0,0,0
133801,4,0,0,0
216045,3,0,0,0
134153,12,0,0,0
216050,2,0,2,0
133636,1,0,0,0
133250,13,0,0,0
133854,5,0,0,0
133637,2,0,1,0
215516,0,0,1,0
215520,0,0,2,0
133683,0,0,1,0
133353,3,0,0,0
133441,2,0,0,0
133296,13,0,0,0
133662,8,0,0,0
133829,2,0,0,0
133563,7,0,0,0
134066,1,0,0,0
134168,2,0,0,0
133152,8,1,0,0
134462,2,1,0,0
133089,3,0,0,0
252545,1,0,0,0
133509,2,0,7,0
134437,9,2,0,0
134325,6,0,0,0
133638,2,0,3,0
215503,3,0,0,0
133844,0,0,4,0
134961,5,0,3,0
133423,24,0,0,0
133944,4,0,0,0
134346,16,0,0,0
133065,33,0,3,0
133815,2,0,0,0
133929,6,0,0,0
255001,6,0,0,0
216006,8,0,0,0
134720,19,1,0,0
133807,6,0,0,0
134075,0,0,0,0
133272,11,0,0,0
252502,0,0,2,0
133535,3,0,3,0
217525,2,0,0,0
134482,12,0,0,0
133830,6,0,0,0
134103,22,0,0,0
133542,7,0,0,0
133297,1,0,0,0
133424,3,0,0,0
133727,3,0,0,0
133872,3,1,4,0
134391,2,0,0,0
134286,3,0,0,0
133573,7,0,0,0
252547,1,0,0,0
133855,4,0,0,0
134615,9,0,0,0
134869,1,0,0,0
133389,7,0,0,0
133425,11,0,0,0
215529,3,0,0,0
133639,6,0,0,0
133266,6,0,0,0
134154,1,1,0,0
216614,8,0,0,0
133831,4,0,0,0
133354,5,0,0,0
134287,2,0,0,0
134237,4,0,0,0
133363,8,0,0,0
133275,12,0,0,0
133604,12,1,0,0
133442,1,0,0,0
133930,4,0,0,0
134370,5,0,6,0
134895,8,2,0,0
134616,2,0,0,0
216032,0,0,1,0
133564,5,0,0,0
134907,9,0,0,0
134908,6,0,0,0
133698,1,0,0,0
215570,1,0,0,0
133640,1,0,0,0
133717,3,0,0,0
215523,1,0,0,0
133414,2,0,0,0
133749,1,0,0,0
134155,4,0,0,0
134264,2,0,0,0
216530,0,0,0,0
134238,2,0,0,0
134288,4,0,0,0
133502,2,0,0,0
134347,9,0,0,0
133426,8,0,0,0
133256,10,0,0,0
133808,2,0,0,0
218009,0,0,0,0
134962,12,0,0,0
133565,3,0,0,0
134408,4,0,0,0
133931,2,0,0,0
133907,6,0,0,0
133674,2,0,0,0
134239,1,0,1,0
134289,8,0,4,0
134038,0,0,2,0
133718,3,0,0,0
217031,2,0,0,0
134589,3,0,2,0
252532,2,0,0,0
253006,0,0,2,0
134944,15,0,0,0
134112,4,0,0,0
133451,20,0,0,0
133204,3,0,0,0
217051,3,0,0,0
216597,4,0,0,0
133543,2,0,0,0
133306,17,0,0,0
134903,19,0,0,0
134539,8,0,2,0
133961,6,0,0,0
134111,7,0,0,0
134337,13,0,0,0
134338,14,0,0,0
217515,3,0,0,0
133856,4,0,0,0
215011,2,0,1,0
215524,2,0,0,0
134887,12,0,0,0
215514,1,0,0,0
133699,2,0,0,0
133719,2,0,4,0
133090,5,0,0,0
133205,3,0,0,0
134722,4,0,6,0
134645,6,0,0,0
133501,4,1,1,0
134192,5,0,0,0
133983,11,0,0,0
134193,6,0,0,0
133605,3,0,3,0
134661,2,0,0,0
134540,3,0,0,0
133016,8,1,0,0
134267,6,0,0,0
217502,2,0,0,0
133642,6,0,0,0
134156,19,0,0,0
134268,4,0,0,0
217069,1,0,0,0
133077,4,1,0,0
133078,8,0,0,0
133415,6,0,0,0
134463,4,0,0,0
133888,5,0,0,0
134888,14,0,0,0
133128,6,0,0,0
216026,2,0,0,0
134826,2,0,0,0
134771,7,0,0,0
215007,2,0,0,0
134327,2,0,0,0
134194,6,0,0,0
134088,6,0,0,0
134020,9,0,0,0
252514,1,0,0,0
134328,1,0,0,0
133443,1,0,0,0
133267,2,0,0,0
217058,1,0,0,0
133779,1,0,0,0
216066,0,0,1,0
133315,1,0,0,0
134113,34,1,0,0
134114,21,0,0,0
134050,5,0,0,0
133390,8,0,0,0
217532,7,0,0,0
134290,2,0,1,0
134240,6,0,0,0
133206,7,0,0,0
216558,1,0,0,0
133962,10,0,0,0
134371,6,0,0,0
133536,6,0,0,0
133404,13,0,0,0
134049,38,0,0,0
134834,13,0,0,0
134348,15,0,0,0
133066,13,0,0,0
134590,15,0,0,0
134575,16,0,0,0
133333,7,0,0,0
133207,5,0,0,0
134889,2,0,0,0
134617,4,0,0,0
134409,2,0,0,0
134021,4,0,1,0
134795,0,0,1,0
134019,3,0,0,0
215551,5,0,0,0
134680,6,0,0,0
134963,7,2,0,0
134772,6,0,0,0
134796,3,0,0,0
134541,11,0,0,0
133174,2,0,0,0
134748,1,0,0,0
134746,0,0,0,0
134392,2,0,0,0
134708,4,0,0,0
134797,6,0,0,0
134723,8,0,4,0
134505,10,5,0,0
134506,2,0,0,0
134169,26,0,0,0
134170,3,0,0,0
216591,6,0,0,0
133208,6,0,0,0
133700,5,0,0,0
134291,2,0,2,0
133209,6,0,0,0
134576,2,0,0,0
134393,0,0,1,0
134394,4,0,0,0
134681,2,0,0,0
134395,2,0,0,0
134831,12,0,0,0
252515,2,0,0,0
134591,4,0,0,0
134749,2,0,0,0
134709,4,0,4,0
134577,3,0,1,0
216031,2,0,1,0
134817,2,0,0,0
133622,2,0,0,0
134873,2,5,0,0
216554,1,0,1,0
134593,7,0,0,0
133537,2,0,0,0
134329,2,0,0,0
134827,1,0,0,0
134874,6,0,0,0
134269,6,0,0,0
133017,20,0,0,0
133759,2,0,0,0
134507,4,0,0,0
134372,3,0,0,0
134594,1,0,0,0
134618,4,0,0,0
133044,1,0,0,0
133111,2,0,0,0
217001,5,0,0,0
133889,2,0,0,0
134798,5,0,0,0
134920,8,0,0,0
133711,7,0,1,0
133857,5,0,0,0
133865,5,0,0,0
133866,3,0,0,0
133018,6,0,0,0
134483,9,0,0,0
133597,6,0,0,0
133091,1,0,0,0
133092,2,0,0,0
215550,0,0,4,0
133663,4,0,0,0
133276,16,2,0,0
216070,0,0,3,0
134964,12,0,0,0
134933,14,0,0,0
134909,20,0,0,0
216049,0,0,6,0
133788,4,0,0,0
133364,25,0,0,0
133365,8,0,0,0
133701,6,0,0,0
133355,22,0,0,0
134464,17,0,0,0
133643,2,0,1,0
133391,9,0,0,0
133644,6,0,0,0
216593,4,0,2,0
215569,3,0,0,0
134067,12,0,0,0
133366,4,0,0,0
133702,3,0,0,0
216073,2,0,0,0
216586,2,0,0,0
217065,0,0,0,0
216613,4,0,0,0
134662,3,0,0,0
134750,1,0,0,0
133606,4,0,0,0
134710,2,0,2,0
133908,6,0,0,0
133112,6,4,0,0
133544,6,0,0,0
133645,1,0,0,0
133472,6,0,0,0
133257,4,0,0,0
133175,2,0,0,0
133045,6,0,0,0
215538,3,0,0,0
217526,1,0,0,0
133728,0,0,0,0
134682,7,1,0,0
134484,6,0,0,0
133589,4,0,0,0
133664,7,0,0,0
134773,6,0,0,0
134711,4,0,0,0
134774,12,0,0,0
133651,4,0,0,0
216001,1,0,0,0
133598,7,0,0,0
133873,1,0,3,0
133816,1,0,0,0
134799,2,0,0,0
217004,0,0,1,0
133046,10,0,0,0
134800,2,0,0,0
133427,5,0,0,0
133392,2,0,0,0
133444,0,0,0,0
216604,1,0,0,0
134104,2,0,0,0
133665,8,0,0,0
134646,5,2,0,0
134832,15,0,0,0
134214,8,0,0,0
133946,4,0,0,0
133242,5,0,0,0
133552,7,0,0,0
133307,15,0,0,0
133393,10,0,0,0
133493,5,0,0,0
134438,2,0,0,0
216542,5,0,0,0
133623,2,0,0,0
133676,2,0,0,0
216532,1,0,0,0
134292,2,0,0,0
133932,0,0,1,0
133445,6,0,0,0
133729,3,0,0,0
133553,7,0,0,0
134172,7,0,0,0
133093,2,0,0,0
134203,21,4,0,0
134647,2,0,0,0
215560,2,0,0,0
133809,3,0,0,0
134875,6,2,0,0
134863,10,0,0,0
133494,22,0,0,0
133495,20,0,0,0
134946,6,0,0,0
133720,3,0,0,0
133067,1,0,0,0
134890,1,0,2,0
134835,4,3,0,0
134565,0,0,1,0
134439,6,3,0,0
134542,1,0,0,0
217052,2,0,0,0
252511,2,4,0,0
134466,6,0,0,0
134775,6,2,0,0
134836,13,0,0,0
133019,8,2,0,0
133846,9,0,0,0
216018,2,0,0,0
253009,2,0,0,0
134728,2,0,0,0
134663,2,0,0,0
134410,8,0,0,0
134356,14,0,6,0
133909,1,0,0,0
134005,8,0,0,0
216639,1,0,0,0
134566,3,0,0,0
134173,15,0,0,0
134006,6,0,0,0
254508,2,0,0,0
134664,8,2,0,0
217063,0,0,0,0
133503,13,0,0,0
134713,3,0,0,0
134174,3,0,0,0
217509,0,0,1,0
216635,0,0,4,0
253004,0,0,2,0
133574,0,0,1,0
133490,12,0,0,0
133910,0,0,1,0
134837,9,0,0,0
133079,6,0,0,0
134007,13,0,0,0
134039,6,0,0,0
133446,2,0,0,0
134485,6,0,0,0
216660,0,0,2,0
217529,3,0,0,0
134241,7,0,0,0
134008,14,0,0,0
134373,1,0,0,0
134665,4,0,0,0
134648,5,0,0,0
215014,2,0,0,0
217068,2,0,0,0
134330,0,0,0,0
134270,29,0,0,0
216051,0,0,1,0
134911,6,0,0,0
134115,5,0,0,0
133624,7,0,0,0
134051,4,0,0,0
134331,7,0,0,0
134467,2,0,0,0
252524,0,0,1,0
134411,6,0,0,0
134293,4,0,0,0
134022,2,0,0,0
134684,5,0,0,0
133094,2,0,0,0
133760,3,0,0,0
133176,14,0,0,0
134486,11,0,0,0
133955,13,0,0,0
133394,2,0,0,0
133646,2,0,0,0
133736,6,0,0,0
133607,1,0,4,0
133817,1,0,0,0
134947,3,0,0,0
133911,2,0,0,0
133890,4,0,0,0
134508,5,0,0,0
134818,0,0,1,0
134509,2,0,0,0
134357,1,0,0,0
133721,2,0,0,0
134714,2,0,0,0
133177,5,0,0,0
133322,0,0,2,0
134838,6,0,0,0
134595,0,0,5,0
134847,6,0,0,0
133131,3,3,0,0
134751,10,0,0,0
133095,4,0,0,0
134848,6,0,0,0
134052,2,0,1,0
134965,5,0,3,0
134271,4,0,0,0
133684,0,0,1,0
216631,2,0,2,0
134776,6,0,0,0
134819,8,0,0,0
134828,7,0,0,2
133847,4,0,0,0
134412,0,0,2,0
134510,4,0,0,0
134724,15,0,0,0
134511,0,0,1,0
134512,2,0,0,0
134725,15,0,0,0
133057,7,0,7,0
252546,0,0,2,0
134619,1,0,0,0
133750,16,0,0,0
133496,1,0,0,0
134294,4,0,0,0
134649,0,0,1,0
133210,8,5,0,0
134922,8,0,0,0
215519,0,0,0,0
216044,1,0,0,0
133357,2,0,0,0
134242,1,0,5,0
216559,2,0,0,0
134567,4,0,0,0
133858,20,0,0,0
134801,6,0,0,0
134578,6,0,0,0
134579,3,0,0,0
134175,6,0,0,0
216575,3,0,0,0
133818,7,0,0,0
133554,1,0,3,0
133268,4,0,0,0
133243,4,0,0,0
133833,2,0,0,0
216539,2,0,0,0
133891,2,0,0,0
134544,2,0,0,0
216563,1,0,0,0
216611,2,0,0,0
133555,3,0,4,0
134666,3,0,0,0
134440,5,2,0,0
134580,4,0,0,0
134040,7,2,0,0
133132,14,0,0,0
134802,4,0,0,0
133020,8,0,0,0
134803,5,1,0,0
133947,7,0,0,0
134712,6,0,0,0
134076,19,0,0,0
134129,6,0,0,0
134568,6,0,0,0
134650,4,0,0,0
133021,5,0,0,0
133447,9,0,0,0
133022,8,0,0,0
134581,0,0,1,0
133178,3,1,0,0
133556,11,0,0,0
134762,9,0,0,0
134441,2,0,0,0
134157,2,0,0,0
217516,3,0,0,0
134804,3,0,0,0
216553,6,0,0,0
133575,0,0,1,0
216666,0,0,4,0
133047,4,0,0,0
133114,5,0,0,0
216612,6,0,0,0
216545,5,0,0,0
133581,6,0,0,0
134304,20,0,0,0
134639,2,0,0,0
133647,0,0,2,0
133059,2,0,0,0
134582,1,0,0,0
133984,2,0,0,0
133068,7,0,0,0
134465,0,0,1,0
134513,1,0,0,0
217067,1,0,0,0
217064,4,0,0,0
134545,6,0,0,0
216663,0,0,0,0
133731,4,0,0,0
133703,5,0,0,0
133526,18,0,0,0
217523,12,1,0,0
133527,29,2,0,0
134116,6,0,0,0
133819,5,0,0,0
134752,6,0,0,0
133510,6,1,0,0
135959,0,0,0,0
135739,1,0,0,0
134985,6,0,1,0
135026,6,0,0,0
135168,6,1,0,0
136195,4,0,1,0
135457,15,0,0,0
135846,6,0,0,0
135878,6,0,0,0
136013,4,0,0,0
135538,7,0,0,0
136355,1,0,0,0
136031,3,0,4,0
135515,7,0,0,0
135539,4,0,0,0
136281,2,0,0,0
136153,1,0,0,0
136380,7,0,0,0
219506,2,0,0,0
135372,6,0,0,0
135917,1,0,0,0
135987,6,0,0,0
219012,1,0,1,0
218502,1,0,0,0
136232,7,0,0,0
136085,12,0,0,0
134966,12,0,0,0
136341,0,0,6,0
220527,1,0,0,0
135740,11,0,0,0
136381,21,0,0,0
135086,2,0,0,0
135941,6,0,0,0
219517,2,0,0,0
136249,6,0,0,0
135087,4,0,0,0
135613,13,0,0,0
135459,8,0,0,0
135196,1,0,0,0
135541,2,0,0,0
135718,9,0,0,0
135349,7,0,0,0
135763,23,0,0,0
136392,10,0,0,0
135861,4,0,0,0
135918,3,0,0,0
135197,6,0,0,0
136032,2,0,1,0
135252,3,0,0,0
135282,7,0,0,0
136120,3,0,1,0
135614,12,0,0,0
135895,6,0,0,0
135636,10,0,0,0
136196,2,0,0,0
136233,4,0,0,0
